         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
             0   5.56048e+01   0.00000e+00   1.10399e+00   1.60001e+00   2.50000e+01
             1   5.55406e+01   1.00000e+00   1.02989e+00   1.60003e+00   2.50833e+01
             2   5.54884e+01   2.00000e+00   9.04862e-01   1.60008e+00   2.51667e+01
             3   5.54274e+01   3.00000e+00   7.43721e-01   1.60015e+00   2.52500e+01
             4   5.53619e+01   4.00000e+00   4.84432e-01   1.60035e+00   2.53333e+01
             5   5.52982e+01   5.00000e+00   2.36573e-01   1.60061e+00   2.54167e+01
             6   5.52452e+01   6.00000e+00  -4.05773e-03   1.60091e+00   2.55000e+01
             7   5.51880e+01   7.00000e+00  -2.33488e-01   1.60122e+00   2.55833e+01
             8   5.51363e+01   8.00000e+00  -4.52702e-01   1.60182e+00   2.56667e+01
             9   5.50895e+01   9.00000e+00  -6.71717e-01   1.60233e+00   2.57500e+01
            10   5.50498e+01   1.00000e+01  -9.03274e-01   1.60291e+00   2.58333e+01
            11   5.49964e+01   1.10000e+01  -1.11664e+00   1.60354e+00   2.59167e+01
            12   5.49546e+01   1.20000e+01  -1.28843e+00   1.60442e+00   2.60000e+01
            13   5.48920e+01   1.30000e+01  -1.46992e+00   1.60522e+00   2.60833e+01
            14   5.48523e+01   1.40000e+01  -1.64705e+00   1.60607e+00   2.61667e+01
            15   5.48101e+01   1.50000e+01  -1.81642e+00   1.60696e+00   2.62500e+01
            16   5.47687e+01   1.60000e+01  -1.94154e+00   1.60791e+00   2.63333e+01
            17   5.47169e+01   1.70000e+01  -2.07739e+00   1.60872e+00   2.64167e+01
            18   5.46753e+01   1.80000e+01  -2.20922e+00   1.60949e+00   2.65000e+01
            19   5.46316e+01   1.90000e+01  -2.33183e+00   1.61026e+00   2.65833e+01
            20   5.45932e+01   2.00000e+01  -2.40227e+00   1.61075e+00   2.66667e+01
            21   5.45782e+01   2.10000e+01  -2.49314e+00   1.61131e+00   2.67500e+01
            22   5.45333e+01   2.20000e+01  -2.58598e+00   1.61189e+00   2.68333e+01
            23   5.45006e+01   2.30000e+01  -2.68635e+00   1.61247e+00   2.69167e+01
            24   5.44496e+01   2.40000e+01  -2.70965e+00   1.61291e+00   2.70000e+01
            25   5.44213e+01   2.50000e+01  -2.76365e+00   1.61335e+00   2.70833e+01
            26   5.43801e+01   2.60000e+01  -2.81843e+00   1.61370e+00   2.71667e+01
            27   5.43458e+01   2.70000e+01  -2.86704e+00   1.61398e+00   2.72500e+01
            28   5.43188e+01   2.80000e+01  -2.89556e+00   1.61420e+00   2.73333e+01
            29   5.42861e+01   2.90000e+01  -2.93918e+00   1.61443e+00   2.74167e+01
            30   5.42507e+01   3.00000e+01  -2.98316e+00   1.61463e+00   2.75000e+01
            31   5.42136e+01   3.10000e+01  -3.02489e+00   1.61483e+00   2.75833e+01
            32   5.41930e+01   3.20000e+01  -3.05080e+00   1.61499e+00   2.76667e+01
            33   5.41542e+01   3.30000e+01  -3.08365e+00   1.61522e+00   2.77500e+01
            34   5.41239e+01   3.40000e+01  -3.11861e+00   1.61549e+00   2.78333e+01
            35   5.41044e+01   3.50000e+01  -3.15359e+00   1.61579e+00   2.79167e+01
            36   5.40750e+01   3.60000e+01  -3.17747e+00   1.61608e+00   2.80000e+01
            37   5.40449e+01   3.70000e+01  -3.20637e+00   1.61630e+00   2.80833e+01
            38   5.40065e+01   3.80000e+01  -3.23377e+00   1.61645e+00   2.81667e+01
            39   5.39768e+01   3.90000e+01  -3.26028e+00   1.61658e+00   2.82500e+01
            40   5.39586e+01   4.00000e+01  -3.27830e+00   1.61657e+00   2.83333e+01
            41   5.39332e+01   4.10000e+01  -3.30028e+00   1.61662e+00   2.84167e+01
            42   5.39065e+01   4.20000e+01  -3.32438e+00   1.61668e+00   2.85000e+01
            43   5.38911e+01   4.30000e+01  -3.34704e+00   1.61673e+00   2.85833e+01
            44   5.38553e+01   4.40000e+01  -3.36687e+00   1.61665e+00   2.86667e+01
            45   5.38435e+01   4.50000e+01  -3.38828e+00   1.61658e+00   2.87500e+01
            46   5.38263e+01   4.60000e+01  -3.40862e+00   1.61651e+00   2.88333e+01
            47   5.38080e+01   4.70000e+01  -3.42775e+00   1.61643e+00   2.89167e+01
            48   5.37867e+01   4.80000e+01  -3.44123e+00   1.61627e+00   2.90000e+01
            49   5.37749e+01   4.90000e+01  -3.45867e+00   1.61621e+00   2.90833e+01
            50   5.37436e+01   5.00000e+01  -3.47681e+00   1.61619e+00   2.91667e+01
            51   5.37324e+01   5.10000e+01  -3.49551e+00   1.61620e+00   2.92500e+01
            52   5.37128e+01   5.20000e+01  -3.51230e+00   1.61635e+00   2.93333e+01
            53   5.36867e+01   5.30000e+01  -3.52878e+00   1.61645e+00   2.94167e+01
            54   5.36699e+01   5.40000e+01  -3.54575e+00   1.61648e+00   2.95000e+01
            55   5.36656e+01   5.50000e+01  -3.56479e+00   1.61644e+00   2.95833e+01
            56   5.36469e+01   5.60000e+01  -3.58071e+00   1.61630e+00   2.96667e+01
            57   5.36146e+01   5.70000e+01  -3.59801e+00   1.61613e+00   2.97500e+01
            58   5.36014e+01   5.80000e+01  -3.61403e+00   1.61596e+00   2.98333e+01
            59   5.35929e+01   5.90000e+01  -3.62931e+00   1.61579e+00   2.99167e+01
            60   5.35812e+01   6.00000e+01  -3.64594e+00   1.61556e+00   3.00000e+01
            61   5.35582e+01   6.10000e+01  -3.66078e+00   1.61548e+00   3.00833e+01
            62   5.35460e+01   6.20000e+01  -3.67465e+00   1.61546e+00   3.01667e+01
            63   5.35210e+01   6.30000e+01  -3.68791e+00   1.61545e+00   3.02500e+01
            64   5.35170e+01   6.40000e+01  -3.70253e+00   1.61571e+00   3.03333e+01
            65   5.35003e+01   6.50000e+01  -3.71973e+00   1.61584e+00   3.04167e+01
            66   5.34929e+01   6.60000e+01  -3.73587e+00   1.61596e+00   3.05000e+01
            67   5.34861e+01   6.70000e+01  -3.75081e+00   1.61609e+00   3.05833e+01
            68   5.34822e+01   6.80000e+01  -3.75811e+00   1.61624e+00   3.06667e+01
            69   5.34609e+01   6.90000e+01  -3.76895e+00   1.61640e+00   3.07500e+01
            70   5.34569e+01   7.00000e+01  -3.78125e+00   1.61658e+00   3.08333e+01
            71   5.34412e+01   7.10000e+01  -3.79330e+00   1.61676e+00   3.09167e+01
            72   5.34352e+01   7.20000e+01  -3.80557e+00   1.61693e+00   3.10000e+01
            73   5.34229e+01   7.30000e+01  -3.81848e+00   1.61697e+00   3.10833e+01
            74   5.34167e+01   7.40000e+01  -3.83145e+00   1.61693e+00   3.11667e+01
            75   5.34010e+01   7.50000e+01  -3.84459e+00   1.61681e+00   3.12500e+01
            76   5.33873e+01   7.60000e+01  -3.85077e+00   1.61642e+00   3.13333e+01
            77   5.33853e+01   7.70000e+01  -3.86017e+00   1.61613e+00   3.14167e+01
            78   5.33772e+01   7.80000e+01  -3.87056e+00   1.61585e+00   3.15000e+01
            79   5.33774e+01   7.90000e+01  -3.88152e+00   1.61557e+00   3.15833e+01
            80   5.33709e+01   8.00000e+01  -3.89207e+00   1.61526e+00   3.16667e+01
            81   5.33683e+01   8.10000e+01  -3.90245e+00   1.61508e+00   3.17500e+01
            82   5.33804e+01   8.20000e+01  -3.91309e+00   1.61497e+00   3.18333e+01
            83   5.33741e+01   8.30000e+01  -3.92419e+00   1.61491e+00   3.19167e+01
            84   5.33607e+01   8.40000e+01  -3.93165e+00   1.61513e+00   3.20000e+01
            85   5.33582e+01   8.50000e+01  -3.93883e+00   1.61527e+00   3.20833e+01
            86   5.33510e+01   8.60000e+01  -3.94658e+00   1.61543e+00   3.21667e+01
            87   5.33531e+01   8.70000e+01  -3.95342e+00   1.61562e+00   3.22500e+01
            88   5.33386e+01   8.80000e+01  -3.95799e+00   1.61593e+00   3.23333e+01
            89   5.33543e+01   8.90000e+01  -3.96391e+00   1.61618e+00   3.24167e+01
            90   5.33377e+01   9.00000e+01  -3.97049e+00   1.61643e+00   3.25000e+01
            91   5.33396e+01   9.10000e+01  -3.97793e+00   1.61668e+00   3.25833e+01
            92   5.33371e+01   9.20000e+01  -3.97999e+00   1.61695e+00   3.26667e+01
            93   5.33416e+01   9.30000e+01  -3.98314e+00   1.61718e+00   3.27500e+01
            94   5.33515e+01   9.40000e+01  -3.98812e+00   1.61734e+00   3.28333e+01
            95   5.33453e+01   9.50000e+01  -3.99520e+00   1.61748e+00   3.29167e+01
            96   5.33407e+01   9.60000e+01  -3.99871e+00   1.61756e+00   3.30000e+01
            97   5.33519e+01   9.70000e+01  -4.00414e+00   1.61765e+00   3.30833e+01
            98   5.33473e+01   9.80000e+01  -4.01063e+00   1.61773e+00   3.31667e+01
            99   5.33403e+01   9.90000e+01  -4.01609e+00   1.61780e+00   3.32500e+01
           100   5.33410e+01   1.00000e+02  -4.02392e+00   1.61780e+00   3.33333e+01
           101   5.33537e+01   1.01000e+02  -4.02976e+00   1.61783e+00   3.34167e+01
           102   5.33617e+01   1.02000e+02  -4.03549e+00   1.61787e+00   3.35000e+01
           103   5.33596e+01   1.03000e+02  -4.04144e+00   1.61790e+00   3.35833e+01
           104   5.33546e+01   1.04000e+02  -4.04977e+00   1.61792e+00   3.36667e+01
           105   5.33611e+01   1.05000e+02  -4.05470e+00   1.61794e+00   3.37500e+01
           106   5.33689e+01   1.06000e+02  -4.05936e+00   1.61796e+00   3.38333e+01
           107   5.33697e+01   1.07000e+02  -4.06355e+00   1.61797e+00   3.39167e+01
           108   5.33739e+01   1.08000e+02  -4.06553e+00   1.61798e+00   3.40000e+01
           109   5.33731e+01   1.09000e+02  -4.06940e+00   1.61798e+00   3.40833e+01
           110   5.33800e+01   1.10000e+02  -4.07392e+00   1.61799e+00   3.41667e+01
           111   5.33997e+01   1.11000e+02  -4.07902e+00   1.61799e+00   3.42500e+01
           112   5.33994e+01   1.12000e+02  -4.08217e+00   1.61797e+00   3.43333e+01
           113   5.34058e+01   1.13000e+02  -4.08509e+00   1.61788e+00   3.44167e+01
           114   5.34158e+01   1.14000e+02  -4.08791e+00   1.61777e+00   3.45000e+01
           115   5.34212e+01   1.15000e+02  -4.09015e+00   1.61767e+00   3.45833e+01
           116   5.34348e+01   1.16000e+02  -4.09349e+00   1.61750e+00   3.46667e+01
           117   5.34531e+01   1.17000e+02  -4.09815e+00   1.61738e+00   3.47500e+01
           118   5.34516e+01   1.18000e+02  -4.10400e+00   1.61728e+00   3.48333e+01
           119   5.34532e+01   1.19000e+02  -4.10953e+00   1.61718e+00   3.49167e+01
           120   5.34569e+01   1.20000e+02  -4.11220e+00   1.61714e+00   3.50000e+01
           121   5.34767e+01   1.21000e+02  -4.11515e+00   1.61709e+00   3.50833e+01
           122   5.34867e+01   1.22000e+02  -4.11918e+00   1.61705e+00   3.51667e+01
           123   5.35040e+01   1.23000e+02  -4.12411e+00   1.61702e+00   3.52500e+01
           124   5.35167e+01   1.24000e+02  -4.13083e+00   1.61692e+00   3.53333e+01
           125   5.35237e+01   1.25000e+02  -4.13358e+00   1.61680e+00   3.54167e+01
           126   5.35307e+01   1.26000e+02  -4.13607e+00   1.61668e+00   3.55000e+01
           127   5.35492e+01   1.27000e+02  -4.14083e+00   1.61656e+00   3.55833e+01
           128   5.35492e+01   1.28000e+02  -4.14473e+00   1.61636e+00   3.56667e+01
           129   5.35623e+01   1.29000e+02  -4.14953e+00   1.61624e+00   3.57500e+01
           130   5.35811e+01   1.30000e+02  -4.15504e+00   1.61614e+00   3.58333e+01
           131   5.35852e+01   1.31000e+02  -4.16057e+00   1.61606e+00   3.59167e+01
           132   5.36059e+01   1.32000e+02  -4.16506e+00   1.61607e+00   3.60000e+01
           133   5.36231e+01   1.33000e+02  -4.17018e+00   1.61605e+00   3.60833e+01
           134   5.36372e+01   1.34000e+02  -4.17417e+00   1.61605e+00   3.61667e+01
           135   5.36367e+01   1.35000e+02  -4.17735e+00   1.61605e+00   3.62500e+01
           136   5.36606e+01   1.36000e+02  -4.18334e+00   1.61611e+00   3.63333e+01
           137   5.36746e+01   1.37000e+02  -4.18721e+00   1.61617e+00   3.64167e+01
           138   5.36960e+01   1.38000e+02  -4.19005e+00   1.61626e+00   3.65000e+01
           139   5.37063e+01   1.39000e+02  -4.19203e+00   1.61636e+00   3.65833e+01
           140   5.37353e+01   1.40000e+02  -4.19161e+00   1.61655e+00   3.66667e+01
           141   5.37425e+01   1.41000e+02  -4.19258e+00   1.61668e+00   3.67500e+01
           142   5.37583e+01   1.42000e+02  -4.19466e+00   1.61676e+00   3.68333e+01
           143   5.37707e+01   1.43000e+02  -4.19648e+00   1.61682e+00   3.69167e+01
           144   5.37945e+01   1.44000e+02  -4.19525e+00   1.61686e+00   3.70000e+01
           145   5.38043e+01   1.45000e+02  -4.19552e+00   1.61690e+00   3.70833e+01
           146   5.38192e+01   1.46000e+02  -4.19617e+00   1.61692e+00   3.71667e+01
           147   5.38474e+01   1.47000e+02  -4.19689e+00   1.61693e+00   3.72500e+01
           148   5.38607e+01   1.48000e+02  -4.19708e+00   1.61683e+00   3.73333e+01
           149   5.38843e+01   1.49000e+02  -4.19748e+00   1.61676e+00   3.74167e+01
           150   5.38993e+01   1.50000e+02  -4.19877e+00   1.61666e+00   3.75000e+01
           151   5.39214e+01   1.51000e+02  -4.20071e+00   1.61655e+00   3.75833e+01
           152   5.39331e+01   1.52000e+02  -4.20257e+00   1.61626e+00   3.76667e+01
           153   5.39621e+01   1.53000e+02  -4.20423e+00   1.61597e+00   3.77500e+01
           154   5.39796e+01   1.54000e+02  -4.20546e+00   1.61564e+00   3.78333e+01
           155   5.39989e+01   1.55000e+02  -4.20516e+00   1.61529e+00   3.79167e+01
           156   5.40218e+01   1.56000e+02  -4.20657e+00   1.61486e+00   3.80000e+01
           157   5.40482e+01   1.57000e+02  -4.20857e+00   1.61456e+00   3.80833e+01
           158   5.40663e+01   1.58000e+02  -4.21064e+00   1.61436e+00   3.81667e+01
           159   5.40816e+01   1.59000e+02  -4.21183e+00   1.61423e+00   3.82500e+01
           160   5.41002e+01   1.60000e+02  -4.21273e+00   1.61436e+00   3.83333e+01
           161   5.41258e+01   1.61000e+02  -4.21378e+00   1.61440e+00   3.84167e+01
           162   5.41537e+01   1.62000e+02  -4.21497e+00   1.61440e+00   3.85000e+01
           163   5.41767e+01   1.63000e+02  -4.21638e+00   1.61441e+00   3.85833e+01
           164   5.42036e+01   1.64000e+02  -4.21579e+00   1.61445e+00   3.86667e+01
           165   5.42308e+01   1.65000e+02  -4.21707e+00   1.61444e+00   3.87500e+01
           166   5.42396e+01   1.66000e+02  -4.21909e+00   1.61442e+00   3.88333e+01
           167   5.42723e+01   1.67000e+02  -4.22212e+00   1.61441e+00   3.89167e+01
           168   5.42899e+01   1.68000e+02  -4.22353e+00   1.61437e+00   3.90000e+01
           169   5.43052e+01   1.69000e+02  -4.22343e+00   1.61449e+00   3.90833e+01
           170   5.43281e+01   1.70000e+02  -4.22403e+00   1.61466e+00   3.91667e+01
           171   5.43511e+01   1.71000e+02  -4.22383e+00   1.61484e+00   3.92500e+01
           172   5.43854e+01   1.72000e+02  -4.22724e+00   1.61509e+00   3.93333e+01
           173   5.44128e+01   1.73000e+02  -4.23116e+00   1.61520e+00   3.94167e+01
           174   5.44304e+01   1.74000e+02  -4.23475e+00   1.61525e+00   3.95000e+01
           175   5.44579e+01   1.75000e+02  -4.23761e+00   1.61528e+00   3.95833e+01
           176   5.44830e+01   1.76000e+02  -4.23821e+00   1.61506e+00   3.96667e+01
           177   5.45169e+01   1.77000e+02  -4.24089e+00   1.61493e+00   3.97500e+01
           178   5.45316e+01   1.78000e+02  -4.24370e+00   1.61481e+00   3.98333e+01
           179   5.45548e+01   1.79000e+02  -4.24637e+00   1.61469e+00   3.99167e+01
           180   5.45911e+01   1.80000e+02  -4.24950e+00   1.61453e+00   4.00000e+01
           181   5.46132e+01   1.81000e+02  -4.25219e+00   1.61442e+00   4.00833e+01
           182   5.46463e+01   1.82000e+02  -4.25509e+00   1.61429e+00   4.01667e+01
           183   5.46765e+01   1.83000e+02  -4.25743e+00   1.61413e+00   4.02500e+01
           184   5.47068e+01   1.84000e+02  -4.25996e+00   1.61400e+00   4.03333e+01
           185   5.47390e+01   1.85000e+02  -4.26266e+00   1.61387e+00   4.04167e+01
           186   5.47628e+01   1.86000e+02  -4.26543e+00   1.61377e+00   4.05000e+01
           187   5.47818e+01   1.87000e+02  -4.26733e+00   1.61370e+00   4.05833e+01
           188   5.48184e+01   1.88000e+02  -4.26907e+00   1.61368e+00   4.06667e+01
           189   5.48589e+01   1.89000e+02  -4.27143e+00   1.61370e+00   4.07500e+01
           190   5.48832e+01   1.90000e+02  -4.27364e+00   1.61376e+00   4.08333e+01
           191   5.49074e+01   1.91000e+02  -4.27620e+00   1.61383e+00   4.09167e+01
           192   5.49573e+01   1.92000e+02  -4.27807e+00   1.61404e+00   4.10000e+01
           193   5.49913e+01   1.93000e+02  -4.27996e+00   1.61418e+00   4.10833e+01
           194   5.50177e+01   1.94000e+02  -4.28283e+00   1.61432e+00   4.11667e+01
           195   5.50451e+01   1.95000e+02  -4.28573e+00   1.61445e+00   4.12500e+01
           196   5.50782e+01   1.96000e+02  -4.28653e+00   1.61457e+00   4.13333e+01
           197   5.51140e+01   1.97000e+02  -4.28862e+00   1.61467e+00   4.14167e+01
           198   5.51499e+01   1.98000e+02  -4.29062e+00   1.61476e+00   4.15000e+01
           199   5.51767e+01   1.99000e+02  -4.29311e+00   1.61484e+00   4.15833e+01
           200   5.52110e+01   2.00000e+02  -4.29614e+00   1.61486e+00   4.16667e+01
           201   5.52408e+01   2.01000e+02  -4.29807e+00   1.61490e+00   4.17500e+01
           202   5.52728e+01   2.02000e+02  -4.29948e+00   1.61491e+00   4.18333e+01
           203   5.53156e+01   2.03000e+02  -4.30191e+00   1.61485e+00   4.19167e+01
           204   5.53494e+01   2.04000e+02  -4.30504e+00   1.61474e+00   4.20000e+01
           205   5.53879e+01   2.05000e+02  -4.30841e+00   1.61465e+00   4.20833e+01
           206   5.54189e+01   2.06000e+02  -4.31271e+00   1.61460e+00   4.21667e+01
           207   5.54432e+01   2.07000e+02  -4.31756e+00   1.61456e+00   4.22500e+01
           208   5.54777e+01   2.08000e+02  -4.32254e+00   1.61458e+00   4.23333e+01
           209   5.55116e+01   2.09000e+02  -4.32534e+00   1.61468e+00   4.24167e+01
           210   5.55508e+01   2.10000e+02  -4.32942e+00   1.61484e+00   4.25000e+01
           211   5.55799e+01   2.11000e+02  -4.33317e+00   1.61505e+00   4.25833e+01
           212   5.56173e+01   2.12000e+02  -4.33861e+00   1.61540e+00   4.26667e+01
           213   5.56594e+01   2.13000e+02  -4.34163e+00   1.61567e+00   4.27500e+01
           214   5.56827e+01   2.14000e+02  -4.34501e+00   1.61591e+00   4.28333e+01
           215   5.57194e+01   2.15000e+02  -4.34854e+00   1.61615e+00   4.29167e+01
           216   5.57454e+01   2.16000e+02  -4.35097e+00   1.61629e+00   4.30000e+01
           217   5.57899e+01   2.17000e+02  -4.35288e+00   1.61642e+00   4.30833e+01
           218   5.58255e+01   2.18000e+02  -4.35362e+00   1.61652e+00   4.31667e+01
           219   5.58679e+01   2.19000e+02  -4.35607e+00   1.61658e+00   4.32500e+01
           220   5.59135e+01   2.20000e+02  -4.35798e+00   1.61644e+00   4.33333e+01
           221   5.59469e+01   2.21000e+02  -4.36040e+00   1.61624e+00   4.34167e+01
           222   5.59877e+01   2.22000e+02  -4.36320e+00   1.61600e+00   4.35000e+01
           223   5.60178e+01   2.23000e+02  -4.36599e+00   1.61573e+00   4.35833e+01
           224   5.60559e+01   2.24000e+02  -4.36804e+00   1.61523e+00   4.36667e+01
           225   5.60877e+01   2.25000e+02  -4.36931e+00   1.61486e+00   4.37500e+01
           226   5.61267e+01   2.26000e+02  -4.36905e+00   1.61454e+00   4.38333e+01
           227   5.61629e+01   2.27000e+02  -4.36792e+00   1.61430e+00   4.39167e+01
           228   5.62102e+01   2.28000e+02  -4.37015e+00   1.61417e+00   4.40000e+01
           229   5.62640e+01   2.29000e+02  -4.36987e+00   1.61405e+00   4.40833e+01
           230   5.62940e+01   2.30000e+02  -4.36933e+00   1.61393e+00   4.41667e+01
           231   5.63293e+01   2.31000e+02  -4.36942e+00   1.61378e+00   4.42500e+01
           232   5.63701e+01   2.32000e+02  -4.36589e+00   1.61378e+00   4.43333e+01
           233   5.64131e+01   2.33000e+02  -4.36665e+00   1.61368e+00   4.44167e+01
           234   5.64620e+01   2.34000e+02  -4.36934e+00   1.61352e+00   4.45000e+01
           235   5.65011e+01   2.35000e+02  -4.37262e+00   1.61336e+00   4.45833e+01
           236   5.65275e+01   2.36000e+02  -4.37381e+00   1.61318e+00   4.46667e+01
           237   5.65711e+01   2.37000e+02  -4.37491e+00   1.61314e+00   4.47500e+01
           238   5.66169e+01   2.38000e+02  -4.37529e+00   1.61316e+00   4.48333e+01
           239   5.66587e+01   2.39000e+02  -4.37657e+00   1.61319e+00   4.49167e+01
           240   5.66966e+01   2.40000e+02  -4.38460e+00   1.61336e+00   4.50000e+01
           241   5.67349e+01   2.41000e+02  -4.38897e+00   1.61338e+00   4.50833e+01
           242   5.67880e+01   2.42000e+02  -4.39327e+00   1.61338e+00   4.51667e+01
           243   5.68326e+01   2.43000e+02  -4.39642e+00   1.61336e+00   4.52500e+01
           244   5.68715e+01   2.44000e+02  -4.39859e+00   1.61327e+00   4.53333e+01
           245   5.69055e+01   2.45000e+02  -4.40121e+00   1.61322e+00   4.54167e+01
           246   5.69592e+01   2.46000e+02  -4.40423e+00   1.61320e+00   4.55000e+01
           247   5.70033e+01   2.47000e+02  -4.40641e+00   1.61324e+00   4.55833e+01
           248   5.70517e+01   2.48000e+02  -4.41024e+00   1.61332e+00   4.56667e+01
           249   5.70918e+01   2.49000e+02  -4.41305e+00   1.61341e+00   4.57500e+01
           250   5.71293e+01   2.50000e+02  -4.41631e+00   1.61349e+00   4.58333e+01
           251   5.71657e+01   2.51000e+02  -4.42119e+00   1.61358e+00   4.59167e+01
           252   5.72260e+01   2.52000e+02  -4.42235e+00   1.61362e+00   4.60000e+01
           253   5.72654e+01   2.53000e+02  -4.42460e+00   1.61362e+00   4.60833e+01
           254   5.72950e+01   2.54000e+02  -4.42706e+00   1.61360e+00   4.61667e+01
           255   5.73540e+01   2.55000e+02  -4.42977e+00   1.61359e+00   4.62500e+01
           256   5.73934e+01   2.56000e+02  -4.43462e+00   1.61346e+00   4.63333e+01
           257   5.74422e+01   2.57000e+02  -4.43779e+00   1.61344e+00   4.64167e+01
           258   5.74906e+01   2.58000e+02  -4.44043e+00   1.61344e+00   4.65000e+01
           259   5.75354e+01   2.59000e+02  -4.44405e+00   1.61341e+00   4.65833e+01
           260   5.75812e+01   2.60000e+02  -4.44959e+00   1.61346e+00   4.66667e+01
           261   5.76252e+01   2.61000e+02  -4.45525e+00   1.61346e+00   4.67500e+01
           262   5.76612e+01   2.62000e+02  -4.46021e+00   1.61344e+00   4.68333e+01
           263   5.77196e+01   2.63000e+02  -4.46548e+00   1.61341e+00   4.69167e+01
           264   5.77683e+01   2.64000e+02  -4.46721e+00   1.61329e+00   4.70000e+01
           265   5.78132e+01   2.65000e+02  -4.47010e+00   1.61319e+00   4.70833e+01
           266   5.78639e+01   2.66000e+02  -4.47329e+00   1.61308e+00   4.71667e+01
           267   5.79072e+01   2.67000e+02  -4.47518e+00   1.61296e+00   4.72500e+01
           268   5.79491e+01   2.68000e+02  -4.47894e+00   1.61281e+00   4.73333e+01
           269   5.80003e+01   2.69000e+02  -4.48157e+00   1.61266e+00   4.74167e+01
           270   5.80450e+01   2.70000e+02  -4.48386e+00   1.61247e+00   4.75000e+01
           271   5.81045e+01   2.71000e+02  -4.48637e+00   1.61228e+00   4.75833e+01
           272   5.81521e+01   2.72000e+02  -4.48511e+00   1.61213e+00   4.76667e+01
           273   5.81906e+01   2.73000e+02  -4.48644e+00   1.61202e+00   4.77500e+01
           274   5.82421e+01   2.74000e+02  -4.48792e+00   1.61194e+00   4.78333e+01
           275   5.83012e+01   2.75000e+02  -4.49010e+00   1.61189e+00   4.79167e+01
           276   5.83517e+01   2.76000e+02  -4.49219e+00   1.61197e+00   4.80000e+01
           277   5.83992e+01   2.77000e+02  -4.49537e+00   1.61205e+00   4.80833e+01
           278   5.84428e+01   2.78000e+02  -4.49619e+00   1.61215e+00   4.81667e+01
           279   5.84934e+01   2.79000e+02  -4.49606e+00   1.61227e+00   4.82500e+01
           280   5.85363e+01   2.80000e+02  -4.49864e+00   1.61251e+00   4.83333e+01
           281   5.85835e+01   2.81000e+02  -4.50037e+00   1.61268e+00   4.84167e+01
           282   5.86380e+01   2.82000e+02  -4.50175e+00   1.61277e+00   4.85000e+01
           283   5.86940e+01   2.83000e+02  -4.50358e+00   1.61285e+00   4.85833e+01
           284   5.87544e+01   2.84000e+02  -4.50435e+00   1.61285e+00   4.86667e+01
           285   5.87991e+01   2.85000e+02  -4.50628e+00   1.61287e+00   4.87500e+01
           286   5.88457e+01   2.86000e+02  -4.51022e+00   1.61291e+00   4.88333e+01
           287   5.88912e+01   2.87000e+02  -4.51351e+00   1.61295e+00   4.89167e+01
           288   5.89415e+01   2.88000e+02  -4.51398e+00   1.61286e+00   4.90000e+01
           289   5.89921e+01   2.89000e+02  -4.51615e+00   1.61278e+00   4.90833e+01
           290   5.90392e+01   2.90000e+02  -4.51924e+00   1.61263e+00   4.91667e+01
           291   5.90886e+01   2.91000e+02  -4.52299e+00   1.61247e+00   4.92500e+01
           292   5.91391e+01   2.92000e+02  -4.52831e+00   1.61226e+00   4.93333e+01
           293   5.91961e+01   2.93000e+02  -4.52989e+00   1.61210e+00   4.94167e+01
           294   5.92408e+01   2.94000e+02  -4.53232e+00   1.61198e+00   4.95000e+01
           295   5.92907e+01   2.95000e+02  -4.53547e+00   1.61188e+00   4.95833e+01
           296   5.93385e+01   2.96000e+02  -4.53748e+00   1.61187e+00   4.96667e+01
           297   5.93906e+01   2.97000e+02  -4.53828e+00   1.61187e+00   4.97500e+01
           298   5.94496e+01   2.98000e+02  -4.53847e+00   1.61188e+00   4.98333e+01
           299   5.94984e+01   2.99000e+02  -4.53857e+00   1.61186e+00   4.99167e+01
           300   5.95457e+01   3.00000e+02  -4.53676e+00   1.61195e+00   5.00000e+01
           301   5.96102e+01   3.01000e+02  -4.53793e+00   1.61200e+00   5.00833e+01
           302   5.96591e+01   3.02000e+02  -4.54080e+00   1.61205e+00   5.01667e+01
           303   5.97166e+01   3.03000e+02  -4.54368e+00   1.61212e+00   5.02500e+01
           304   5.97642e+01   3.04000e+02  -4.54648e+00   1.61222e+00   5.03333e+01
           305   5.98143e+01   3.05000e+02  -4.55045e+00   1.61240e+00   5.04167e+01
           306   5.98745e+01   3.06000e+02  -4.55303e+00   1.61260e+00   5.05000e+01
           307   5.99199e+01   3.07000e+02  -4.55471e+00   1.61280e+00   5.05833e+01
           308   5.99791e+01   3.08000e+02  -4.55822e+00   1.61310e+00   5.06667e+01
           309   6.00348e+01   3.09000e+02  -4.56113e+00   1.61331e+00   5.07500e+01
           310   6.00873e+01   3.10000e+02  -4.56347e+00   1.61346e+00   5.08333e+01
           311   6.01423e+01   3.11000e+02  -4.56542e+00   1.61354e+00   5.09167e+01
           312   6.01921e+01   3.12000e+02  -4.57323e+00   1.61349e+00   5.10000e+01
           313   6.02454e+01   3.13000e+02  -4.57933e+00   1.61346e+00   5.10833e+01
           314   6.03014e+01   3.14000e+02  -4.58376e+00   1.61342e+00   5.11667e+01
           315   6.03636e+01   3.15000e+02  -4.58633e+00   1.61338e+00   5.12500e+01
           316   6.04338e+01   3.16000e+02  -4.58641e+00   1.61320e+00   5.13333e+01
